2600	118,703	65,45383	45,71193	67,78755
2640	118,5626	65,41371	45,55148	67,74744
2680	118,4413	65,37907	45,41292	67,71279
2720	118,3201	65,34443	45,27435	67,67815
2760	118,3201	65,34443	45,27435	67,67815
2800	118,3201	65,34443	45,27435	67,67815
2840	118,2399	65,35172	45,15037	67,67085
2880	118,1195	65,36266	44,9644	67,65992
2920	117,9992	65,3736	44,77843	67,64899
2960	117,919	65,38089	44,65446	67,64169
3000	117,7986	65,39183	44,46849	67,63075
3040	117,6656	65,4119	44,24423	67,61069
3080	117,5625	65,42921	44,06647	67,59337
3120	117,4746	65,44517	43,91195	67,57742
3160	117,3866	65,46112	43,75743	67,56146
3200	117,3866	65,46112	43,75743	67,56146
3240	117,3575	65,44653	43,65533	67,51771
3280	117,3137	65,42465	43,50218	67,45207
3320	117,2699	65,40277	43,34903	67,38644
3360	117,2699	65,40277	43,34903	67,38644
3400	117,2408	65,38818	43,24693	67,34268
3440	117,2116	65,3736	43,14482	67,29893
3480	117,1824	65,35901	43,04272	67,25517
3520	117,2535	65,21862	43,1193	67,1786
3560	117,3747	65,01534	43,28522	67,08561
3600	117,496	64,81204	43,45113	66,99262
3640	117,496	64,81204	43,45113	66,99262
3680	117,496	64,81204	43,45113	66,99262
3720	117,496	64,81204	43,45113	66,99262
3760	117,5817	64,79563	43,57875	66,93792
3800	117,7103	64,77102	43,7702	66,85587
3840	117,8388	64,74641	43,96163	66,77383
3880	117,8388	64,74641	43,96163	66,77383
3920	117,9591	64,76463	44,10384	66,79572
3960	118,1396	64,79199	44,31716	66,82854
4000	118,3201	64,81934	44,53048	66,86135
4040	118,4404	64,83757	44,67269	66,88323
4080	118,6209	64,86492	44,88601	66,91605
4120	118,8388	64,88953	45,13852	66,96892
4160	119,0116	64,9073	45,33771	67,01359
4200	119,1617	64,92166	45,51023	67,05415
4240	119,3119	64,93602	45,68275	67,09473
4280	119,4067	64,94331	45,79214	67,1239
4320	119,5489	64,95425	45,95624	67,16766
4360	119,6911	64,96519	46,12033	67,21141
4400	119,7859	64,97249	46,22972	67,24059
4440	119,9282	64,98343	46,39381	67,28433
4480	120,0704	64,99437	46,5579	67,32809
4520	120,0704	64,99437	46,5579	67,32809
4560	120,0704	64,99437	46,5579	67,32809
4600	120,0704	64,99437	46,5579	67,32809
4640	120,0704	64,99437	46,5579	67,32809
4680	120,1689	65,00531	46,67823	67,33904
4720	120,3165	65,02171	46,85873	67,35544
4760	120,4642	65,03812	47,03923	67,37185
4800	120,5627	65,04906	47,15956	67,38278
4840	120,7103	65,06547	47,34007	67,39919
4880	120,8498	65,08097	47,51054	67,41469
4920	120,9852	65,09601	47,67599	67,42973
4960	121,1206	65,11105	47,84145	67,44478
5000	121,1206	65,11105	47,84145	67,44478
5040	121,1206	65,11105	47,84145	67,44478
5080	121,1206	65,11105	47,84145	67,44478
5120	121,2664	65,14023	47,98731	67,47395
5160	121,4123	65,1694	48,13317	67,50312
5200	121,6383	65,20586	48,35925	67,53958
5240	121,9045	65,24597	48,62544	67,5797
5280	122,1707	65,28609	48,89163	67,61981
5320	122,1707	65,28609	48,89163	67,61981
5360	122,2874	65,30067	49,00832	67,6344
5400	122,4624	65,32256	49,18335	67,65627
5440	122,6375	65,34443	49,35838	67,67815
5480	122,7833	65,34443	49,50423	67,67815
5520	122,9292	65,34443	49,65009	67,67815
5560	122,9292	65,34443	49,65009	67,67815
5600	122,9292	65,34443	49,65009	67,67815
5640	123,0022	65,34443	49,72302	67,67815
5680	123,1115	65,34443	49,83242	67,67815
5720	123,0787	65,34443	49,7996	67,67815
5760	122,9748	65,34443	49,69567	67,67815
5800	122,8709	65,34443	49,59175	67,67815
5840	122,8709	65,34443	49,59175	67,67815
5880	122,7834	65,34443	49,50423	67,67815
5920	122,5937	65,34443	49,32191	67,67815
5960	122,3531	65,34443	49,09219	67,67815
6000	122,1124	65,34443	48,86246	67,67815
6040	122,0103	65,34443	48,76765	67,67815
6080	121,8571	65,34443	48,62544	67,67815
6120	121,704	65,34443	48,48323	67,67815
6160	121,704	65,34443	48,48323	67,67815
6200	121,5582	65,34443	48,35196	67,67815
6240	121,4123	65,34443	48,22069	67,67815
6280	121,1716	65,34443	48,01284	67,67815
6320	120,8835	65,34443	47,7667	67,67815
6360	120,5955	65,34443	47,52057	67,67815
6400	120,4642	65,34443	47,41117	67,67815
6440	120,2673	65,34443	47,24708	67,67815
6480	120,0704	65,34443	47,08299	67,67815
6520	119,9391	65,34443	46,97359	67,67815
6560	119,7422	65,34443	46,80951	67,67815
6600	119,5125	65,34443	46,61807	67,67815
6640	119,332	65,34443	46,46766	67,67815
6680	119,1761	65,34443	46,33775	67,67815
6720	119,0202	65,34443	46,20784	67,67815
6760	119,0202	65,34443	46,20784	67,67815
6800	119,0202	65,34443	46,20784	67,67815
6840	119,0202	65,34443	46,20784	67,67815
6880	118,9072	65,33531	46,03828	67,65445
6920	118,7376	65,32164	45,78394	67,6189
6960	118,568	65,30797	45,5296	67,58334
7000	118,455	65,29884	45,36004	67,55965
7040	118,2854	65,28517	45,1057	67,52409
7080	118,1159	65,2715	44,85136	67,48854
7120	118,1159	65,2715	44,85136	67,48854
7160	118,0065	65,26056	44,67998	67,46301
7200	117,8971	65,24962	44,5086	67,43748
7240	117,7877	65,23868	44,33721	67,41196
7280	117,6783	65,22774	44,16583	67,38644
7320	117,6783	65,22774	44,16583	67,38644
7360	117,6783	65,22774	44,16583	67,38644
7400	117,6783	65,22774	44,16583	67,38644
7440	117,6126	65,18398	44,01268	67,36456
7480	117,547	65,14023	43,85953	67,34268
7520	117,4814	65,09647	43,70638	67,3208
7560	117,4158	65,0527	43,55323	67,29892
7600	117,4158	65,0527	43,55323	67,29892
7640	117,4158	65,0527	43,55323	67,29892
7680	117,4158	65,0527	43,55323	67,29892
7720	117,3829	65,03082	43,47665	67,28798
7760	117,3337	64,998	43,36179	67,27158
7800	117,2763	64,95972	43,22778	67,25243
7840	117,2148	64,9187	43,0842	67,23192
7880	117,1532	64,87768	42,94062	67,21141
7920	117,1824	64,99437	42,99896	67,41561
7960	117,2262	64,93602	43,08648	67,48854
8000	117,3428	64,90685	43,27609	67,48854
8040	117,4595	64,87768	43,46571	67,48853
8080	117,5069	64,87768	43,53864	67,47031
8120	117,6236	64,87768	43,69909	67,44113
8160	117,7749	64,87768	43,90329	67,40649
8200	117,9263	64,87768	44,10749	67,37185
8240	117,9263	64,87768	44,10749	67,37185
8280	117,9263	64,87768	44,10749	67,37185
8320	117,9955	64,87768	44,19501	67,36092
8360	118,1961	64,87768	44,43567	67,34633
8400	118,4623	64,87768	44,75291	67,32992
8440	118,7285	64,87768	45,07015	67,31351
8480	118,7285	64,87768	45,07015	67,31351
8520	118,7285	64,87768	45,07015	67,31351
8560	118,8597	64,87768	45,2233	67,30986
8600	118,991	64,87768	45,37645	67,30621
8640	119,1223	64,87768	45,5296	67,30257
8680	119,2463	64,87768	45,67911	67,30804
8720	119,3703	64,87768	45,82861	67,31351
8760	119,4286	64,87768	45,90154	67,3208
8800	119,6255	64,87768	46,11304	67,33174
8840	119,8078	64,87768	46,3063	67,34087
8880	119,9829	64,87768	46,49044	67,34907
8920	120,1579	64,87768	46,67459	67,35727
8960	120,1579	64,87768	46,67459	67,35727
9000	120,3037	64,87768	46,82774	67,36456
9040	120,5225	64,87768	47,05746	67,3755
9080	120,7778	64,87768	47,32548	67,38826
9120	120,9784	64,87768	47,53606	67,39828
9160	121,1516	64,87768	47,71793	67,40694
9200	121,3248	64,87768	47,8998	67,4156
9240	121,4487	64,87768	48,03107	67,4229
9280	121,5727	64,87768	48,16235	67,43019
9320	121,6967	64,87768	48,29362	67,43748
9360	121,8207	64,87768	48,42489	67,44478
9400	121,8207	64,87768	48,42489	67,44478
9440	121,9082	64,87768	48,52699	67,44478
9480	122,0395	64,87768	48,68014	67,44478
9520	122,1926	64,87768	48,85881	67,44478
9560	122,313	64,87768	48,9992	67,44478
9600	122,4169	64,87768	49,12045	67,44478
9640	122,5208	64,87768	49,24169	67,44478
9680	122,6083	64,87768	49,32921	67,47395
9720	122,7396	64,87768	49,46048	67,51771
9760	122,8709	64,87768	49,59175	67,56146
9800	122,8709	64,87768	49,59175	67,56146
9840	122,8709	64,87768	49,59175	67,56146
9880	122,9584	64,87768	49,67927	67,59064
9920	123,0897	64,87768	49,81054	67,63439
9960	123,2209	64,87768	49,94181	67,67815
10000	123,0167	64,87768	49,73761	67,66357
10040	122,7104	64,87768	49,43131	67,64169
10080	122,4041	64,87768	49,12501	67,61981
10120	122,1999	64,87768	48,92081	67,60522
10160	121,8936	64,87768	48,61451	67,58334
10200	121,5873	64,87768	48,3082	67,56146
10240	121,5873	64,87768	48,3082	67,56146
10280	121,5873	64,87768	48,3082	67,56146
10320	121,5873	64,87768	48,3082	67,56146
10360	121,5873	64,87768	48,3082	67,56146
10400	121,5873	64,87768	48,3082	67,56146
10440	121,5873	64,87768	48,3082	67,56146
10480	121,3831	64,87768	48,104	67,54688
10520	121,0768	64,87768	47,7977	67,52499
10560	120,7195	64,87768	47,44034	67,49947
10600	120,4387	64,87768	47,15957	67,47942
10640	120,1962	64,87768	46,91708	67,4621
10680	119,9537	64,87768	46,67459	67,44478
10720	119,9537	64,87768	46,67459	67,44478
10760	119,9537	64,87768	46,67459	67,44478
10800	119,9537	64,87768	46,67459	67,44478
10840	119,9537	64,87768	46,67459	67,44478
10880	119,9537	64,87768	46,67459	67,44478
10920	119,9537	64,87768	46,67459	67,44478
10960	119,9537	64,87768	46,67459	67,44478
11000	119,9537	64,87768	46,67459	67,44478
11040	119,9537	64,87768	46,67459	67,44478
11080	119,9537	64,87768	46,67459	67,44478
11120	119,8078	64,87768	46,52873	67,43019
11160	119,5891	64,87768	46,30994	67,40831
11200	119,3338	64,87768	46,05469	67,38279
11240	119,0603	64,87768	45,7812	67,35544
11280	118,7868	64,87768	45,50772	67,32809
11320	118,6409	64,87768	45,36187	67,31351
11360	118,4222	64,87768	45,14308	67,29163
11400	118,2034	64,87768	44,92429	67,26975
11440	118,0575	64,87768	44,77843	67,25517
11480	117,8388	64,87768	44,55965	67,23329
11520	117,62	64,87768	44,34086	67,21141
11560	117,5325	64,87768	44,22417	67,21141
11600	117,4012	64,87768	44,04914	67,21141
11640	117,2699	64,87768	43,87411	67,21141
11680	117,2699	64,87768	43,87411	67,21141
11720	117,2699	64,87768	43,87411	67,21141
11760	117,1824	64,87768	43,75742	67,21141
11800	117,0511	64,87768	43,5824	67,21141
11840	116,9563	64,87768	43,43654	67,21141
11880	116,8797	64,87768	43,30527	67,21141
11920	116,8123	64,87768	43,18129	67,21141
11960	116,7448	64,87768	43,05731	67,21141
12000	116,7157	64,87768	42,99897	67,21141
12040	116,7886	64,87768	43,05731	67,24059
12080	116,8615	64,87768	43,11565	67,26975
12120	116,8615	64,87768	43,11565	67,26975
12160	116,9053	64,87768	43,15941	67,28433
12200	116,9709	64,87768	43,22504	67,30621
12240	117,0365	64,87768	43,29068	67,32809
12280	117,0949	64,87768	43,34902	67,26975
12320	117,1241	64,87768	43,3782	67,24059
12360	117,2262	64,89227	43,4803	67,3281
12400	117,3647	64,91414	43,61887	67,47395
12440	117,5033	64,93602	43,75743	67,61981
12480	117,5908	64,89227	43,84495	67,54688
12520	117,7221	64,82663	43,97622	67,43748
12560	117,8606	64,77193	44,12207	67,3755
12600	118,0029	64,7227	44,27523	67,3372
12640	118,1469	64,67621	44,43202	67,31077
12680	118,2918	64,63109	44,59064	67,29026
12720	118,4368	64,58597	44,74926	67,26975
12760	118,5607	64,56409	44,89512	67,26247
12800	118,7978	64,53127	45,17954	67,25153
12840	119,0913	64,49298	45,53325	67,23876
12880	119,3848	64,4547	45,88696	67,226
12920	119,3848	64,4547	45,88696	67,226
12960	119,3848	64,4547	45,88696	67,226
13000	119,4978	64,44376	46,02552	67,22235
13040	119,6674	64,42734	46,23337	67,21688
13080	119,837	64,41093	46,44122	67,21141
13120	119,837	64,41093	46,44122	67,21141
13160	119,9682	64,41093	46,58707	67,21141
13200	120,1652	64,41093	46,80586	67,21141
13240	120,3621	64,41093	47,02465	67,21141
13280	120,3621	64,41093	47,02465	67,21141
13320	120,3621	64,41093	47,02465	67,21141
13360	120,4933	64,41093	47,17051	67,21141
13400	120,6903	64,41093	47,3893	67,21141
13440	120,9054	64,46927	47,61537	67,24059
13480	121,1297	64,55679	47,8451	67,28433
13520	121,3539	64,6443	48,07483	67,32809
13560	121,3539	64,6443	48,07483	67,32809
13600	121,4706	64,70264	48,19151	67,35726
13640	121,5873	64,76099	48,3082	67,38643
13680	121,704	64,81934	48,42488	67,4156
13720	121,879	64,84851	48,59991	67,45937
13760	122,0832	64,8631	48,80412	67,51041
13800	122,2874	64,87768	49,00832	67,56146
13840	122,2874	64,87768	49,00832	67,56146
13880	122,2874	64,87768	49,00832	67,56146
13920	122,4041	64,87768	49,12501	67,59064
13960	122,5791	64,87768	49,30004	67,63439
14000	122,7542	64,87768	49,47507	67,67815
14040	122,7542	64,87768	49,47507	67,67815
14080	122,8126	64,87768	49,53341	67,67815
14120	122,9	64,87768	49,62093	67,67815
14160	123,0021	64,87768	49,72303	67,67815
14200	123,1042	64,87768	49,82513	67,67815
14240	123,0605	64,90685	49,78137	67,67815
14280	122,9657	64,95061	49,68656	67,67815
14320	122,8307	65,00166	49,55164	67,67815
14360	122,6758	65,05636	49,39667	67,67815
14400	122,5208	65,11105	49,24169	67,67815
14440	122,3457	65,11105	49,06666	67,64898
14480	122,0832	65,11105	48,80412	67,60522
14520	121,8207	65,11105	48,54157	67,56146
14560	121,8207	65,11105	48,54157	67,56146
14600	121,6456	65,11105	48,36654	67,53229
14640	121,4706	65,11105	48,19151	67,50312
14680	121,2956	65,11105	48,01648	67,47395
14720	121,1206	65,11105	47,84145	67,44478
14760	121,1206	65,11105	47,84145	67,44478
14800	121,1206	65,11105	47,84145	67,44478
14840	121,1206	65,11105	47,84145	67,44478
14880	121,1206	65,11105	47,84145	67,44478
14920	120,9747	65,11105	47,69559	67,4156
14960	120,7559	65,11105	47,47681	67,37184
15000	120,4933	65,11835	47,22885	67,33538
15040	120,2089	65,12929	46,9663	67,30257
15080	119,9136	65,14206	46,69646	67,27158
15120	119,6893	65,15208	46,49227	67,24879
15160	119,5006	65,16074	46,32088	67,2301
15200	119,3119	65,1694	46,1495	67,21141
15240	119,3119	65,1694	46,1495	67,21141
15280	119,1733	65,18398	46,01823	67,21141
15320	118,9655	65,20586	45,82132	67,21141
15360	118,7577	65,22774	45,62441	67,21141
15400	118,6191	65,24232	45,49314	67,21141
15440	118,4112	65,26421	45,29623	67,21141
15480	118,1906	65,28973	45,06651	67,21141
15520	118,022	65,30979	44,88601	67,21141
15560	117,8793	65,32711	44,73012	67,21141
15600	117,7366	65,34443	44,57423	67,21141
15640	117,7366	65,34443	44,57423	67,21141
15680	117,7366	65,34443	44,57423	67,21141
15720	117,6418	65,31526	44,45025	67,21141
15760	117,4996	65,2715	44,26428	67,21141
15800	117,3574	65,22774	44,07832	67,21141
15840	117,3574	65,22774	44,07832	67,21141
15880	117,2626	65,19857	43,95434	67,21141
15920	117,1204	65,15482	43,76837	67,21141
15960	117,0056	65,07459	43,60246	67,21141
16000	116,8907	64,99437	43,43654	67,21141
16040	116,8469	64,93602	43,36361	67,21141
16080	116,8105	64,90685	43,22504	67,21141
16120	116,7776	64,89226	43,05366	67,21141
16160	116,7448	64,87768	42,88228	67,21141
16200	116,7448	64,87768	42,88228	67,21141
16240	116,7302	64,87768	42,78018	67,21141
16280	116,7157	64,87768	42,67808	67,21141
16320	116,7011	64,87768	42,57598	67,21141
16360	116,6938	64,81934	42,58327	67,21141
16400	116,7193	64,73182	42,70361	67,21141
16440	116,7612	64,62971	42,88046	67,21141
16480	116,8032	64,52762	43,05731	67,21141
16520	116,8324	64,49844	43,14482	67,21141
16560	116,8761	64,45468	43,2761	67,21141
16600	116,9198	64,41093	43,40737	67,21141
16640	116,9198	64,41093	43,40737	67,21141
16680	116,9781	64,41093	43,52406	67,21141
16720	117,0365	64,41093	43,64074	67,21141
16760	117,0949	64,41093	43,75743	67,21141
16800	117,2407	64,41093	43,93246	67,21141
16840	117,3866	64,41093	43,87411	66,51129
16880	117,3866	64,41093	44,10749	67,21141
16920	117,5033	64,41093	44,22417	67,21141
16960	117,6783	64,41093	44,3992	67,09473
17000	117,8825	64,41093	44,6034	66,91969
17040	118,0867	64,41093	44,80761	66,74467
17080	118,2034	64,41093	44,92429	66,86136
17120	118,3784	64,41093	45,09932	66,80301
17160	118,5535	64,41093	45,27435	66,74467
17200	118,6702	64,6443	45,39104	66,74467
17240	118,8452	64,76099	45,56607	66,74467
17280	119,0202	64,87768	45,7411	66,74467
17320	119,0202	64,41093	45,7411	66,74467
17360	119,1369	64,6443	45,85778	66,74467
17400	119,2536	64,87768	45,97447	66,74467
17440	119,3703	64,87768	46,09116	66,74467
17480	119,5453	64,76099	46,26619	66,74467
17520	119,7203	64,6443	46,44122	66,74467
17560	119,837	64,52762	46,55791	66,74467
17600	119,8953	64,46927	46,73293	66,86136
17640	119,9245	64,44009	46,93713	67,03638
17680	120,0558	64,5422	47,15592	67,00722
17720	120,1871	64,6443	47,37471	66,97804
17760	120,3038	64,76099	47,49139	66,86136
17800	120,4788	64,70264	47,54974	66,80301
17840	120,683	64,55679	47,57891	66,77383
17880	120,7851	64,48386	47,71018	66,87594
17920	120,8362	64,44739	47,89251	67,04367
17960	120,9784	64,42915	48,10035	67,12754
18000	121,1206	64,41093	48,3082	67,21141
18040	121,2372	64,41093	48,42488	67,21141
18080	121,4123	64,52762	48,59991	67,21141
18120	121,5873	64,6443	48,77495	67,21141
18160	121,704	64,76099	48,89163	67,21141
18200	121,8791	64,81934	48,94997	67,21141
18240	122,0832	64,84851	48,97915	67,21141
18280	122,1853	64,8631	49,11042	67,21141
18320	122,2364	64,87039	49,29275	67,21141
18360	122,2874	64,87768	49,47507	67,21141
18400	122,4041	64,99437	49,59175	67,32809
18440	122,5208	65,11105	49,70844	67,44478
18480	122,6375	65,22774	49,82513	67,56146
18520	122,7542	65,34443	49,94181	67,67815
18560	122,7542	65,34443	49,94181	67,21141
18600	122,7542	64,87768	49,94181	67,21141
18640	122,7542	64,87768	49,94181	67,21141
18680	122,6375	64,87768	49,76678	67,26974
18720	122,4624	64,87768	49,50423	67,35726
18760	122,2874	64,87768	49,24169	67,44478
18800	122,2874	64,87768	49,24169	67,44478
18840	122,2874	64,87768	49,24169	67,44478
18880	122,1707	64,87768	49,06666	67,50312
18920	121,9374	64,6443	48,89163	67,21141
18960	121,6456	64,29425	48,7166	66,74467
19000	121,4998	64,2359	48,5124	66,62798
19040	121,4268	64,32341	48,29361	66,68633
19080	121,2737	64,36717	48,06753	66,7155
19120	121,1206	64,41093	47,84145	66,74467
19160	121,0039	64,41093	47,72477	66,74467
19200	120,8288	64,41093	47,54974	66,74467
19240	120,6538	64,41093	47,37471	66,74467
19280	120,4788	64,41093	47,25802	66,74467
19320	120,2162	64,41093	47,08299	66,74467
19360	119,9683	64,41093	46,93713	66,74467
19400	119,7276	64,41093	46,80586	66,74467
19440	119,487	64,41093	46,67459	66,74467
19480	119,3703	64,52762	46,55791	66,74467
19520	119,2536	64,6443	46,44122	66,74467
19560	119,1369	64,76099	46,32453	66,74467
19600	119,0202	64,87768	46,20784	66,74467
19640	118,9035	64,87768	46,09116	66,74467
19680	118,7285	64,87768	45,91613	66,74467
19720	118,5243	64,87768	45,82861	66,74467
19760	118,3055	64,87768	45,78486	66,74467
19800	118,1377	64,87768	45,64629	66,80301
19840	117,9955	64,87768	45,46032	66,89053
19880	117,8533	64,87768	45,27435	66,97804
19920	117,795	64,87768	45,15767	66,9197
19960	117,7075	64,87768	44,98264	66,83218
20000	117,62	64,87768	44,80761	66,74467
20040	117,5033	64,76099	44,69092	66,74467
20080	117,3282	64,81934	44,51589	66,74467
20120	117,1532	64,87768	44,34086	66,74467
20160	117,1532	64,87768	44,22417	66,86136
20200	117,1532	64,87768	44,04914	67,03638
20240	117,1532	64,87768	43,87411	67,21141
20280	117,1532	64,76099	43,75742	67,09473
20320	117,1532	64,58595	43,5824	67,15307
20360	117,0365	64,61513	43,49488	67,06555
20400	116,8615	64,7464	43,45113	66,90511
20440	116,774	64,69535	43,31256	66,82489
20480	116,6865	64,6443	43,174	66,74467
20520	116,6865	64,6443	43,174	66,74467
20560	116,6865	64,6443	43,174	66,74467
20600	116,6865	64,6443	43,174	66,74467
20640	116,6865	64,6443	43,174	66,74467
20680	116,6865	64,6443	43,174	66,74467
20720	116,6865	64,6443	43,174	66,74467
20760	116,6865	64,52762	43,05731	66,74467
20800	116,6865	64,41093	42,94062	66,74467
20840	116,6865	64,41093	42,94062	66,74467
20880	116,6865	64,41093	43,05731	66,86136
20920	116,6865	64,41093	43,23234	66,80301
20960	116,8031	64,41093	43,43654	66,77383
21000	116,9782	64,41093	43,65533	66,75925
21040	117,1532	64,41093	43,87411	66,74467
21080	117,2699	64,41093	43,9908	66,74467
21120	117,3866	64,41093	44,10749	66,74467
21160	117,5033	64,41093	44,22417	66,74467
21200	117,6783	64,41093	44,3992	66,86136
21240	117,8533	64,41093	44,57423	66,97804
21280	117,97	64,41093	44,69092	67,09473
21320	118,0867	64,41093	44,80761	67,21141
21360	118,0867	64,41093	44,80761	66,74467
21400	118,2034	64,52762	44,92429	66,86136
21440	118,3201	64,6443	45,04098	66,97804
21480	118,4368	64,76099	45,15767	67,09473
21520	118,6118	64,70264	45,3327	67,15307
21560	118,816	64,55679	45,5369	67,18224
21600	119,0348	64,48386	45,75568	67,19682
21640	119,2536	64,41093	45,97447	67,21141
21680	119,3703	64,41093	46,09116	67,21141
21720	119,4286	64,52762	46,26619	67,21141
21760	119,4578	64,70265	46,47039	67,21141
21800	119,487	64,87768	46,67459	67,21141
21840	119,6037	64,87768	46,79128	67,21141
21880	119,7203	64,87768	46,90796	67,21141
21920	119,837	64,87768	47,02464	67,21141
21960	120,0121	64,87768	47,19968	67,21141
22000	120,1871	64,87768	47,37471	67,21141
22040	120,3621	64,87768	47,54974	67,21141
22080	120,6246	64,87768	47,81229	67,21141
22120	120,8872	64,87768	48,07483	67,21141
22160	120,8872	64,87768	48,07483	67,21141
22200	120,8872	64,87768	48,07483	67,21141
22240	121,0039	64,87768	48,19151	67,21141
22280	121,1789	64,87768	48,36654	67,21141
22320	121,3831	64,87768	48,57074	67,21141
22360	121,5873	64,87768	48,77495	67,21141
22400	121,704	64,87768	48,89163	67,21141
22440	121,8207	64,87768	49,00832	67,21141
22480	121,9374	64,87768	49,00832	67,21141
22520	122,1124	64,87768	49,00832	67,21141
22560	122,1999	64,76099	49,12501	67,21141
22600	122,2437	64,58595	49,30004	67,21141
22640	122,3822	64,73183	49,50424	67,21141
22680	122,5208	64,87769	49,70844	67,21141
22720	122,6375	65,11106	49,82513	67,21141
22760	122,7542	65,34443	49,94181	67,21141
22800	122,7542	65,34443	49,94181	67,21141
22840	122,6375	65,22774	49,82513	67,21141
22880	122,4624	65,0527	49,6501	67,21141
22920	122,2874	64,87768	49,47507	67,21141
22960	122,2874	65,34443	49,47507	67,21141
23000	122,1707	65,11105	49,35838	67,21141
23040	122,0541	64,87768	49,24169	67,21141
23080	121,9374	64,87768	49,12501	67,21141
23120	121,8207	64,87768	49,00832	67,21141
23160	121,704	64,99437	48,89163	67,21141
23200	121,5289	64,93602	48,7166	67,21141
23240	121,3248	64,90685	48,5124	67,09473
23280	121,106	64,89226	48,29361	66,91969
23320	120,8872	64,87768	48,07483	66,74467
23360	120,8872	64,87768	48,07483	66,74467
23400	120,7705	64,87768	47,95814	66,74467
23440	120,5955	64,87768	47,78311	66,74467
23480	120,3913	64,87768	47,57891	66,74467
23520	120,1871	64,87768	47,37471	66,74467
23560	120,0704	64,87768	47,25802	66,74467
23600	119,9537	64,87768	47,14133	66,74467
23640	119,837	64,76099	47,02464	66,74467
23680	119,7203	64,6443	46,90796	66,74467
23720	119,6037	64,52762	46,79128	66,74467
23760	119,4286	64,58596	46,61625	66,74467
23800	119,2536	64,6443	46,44122	66,74467
23840	119,1369	64,76099	46,32453	66,74467
23880	118,9619	64,70264	46,1495	66,74467
23920	118,7868	64,6443	45,97447	66,74467
23960	118,6702	64,52762	45,85778	66,74467
24000	118,6118	64,58596	45,68275	66,86136
24040	118,5827	64,73182	45,47855	67,03638
24080	118,4514	64,68806	45,25977	67,00722
24120	118,3201	64,6443	45,04098	66,97804
24160	118,2034	64,52762	44,92429	66,86136
24200	118,0284	64,58596	44,74926	66,9197
24240	117,8533	64,6443	44,57423	66,97804
24280	117,8533	64,6443	44,57423	66,97804
24320	117,7366	64,76099	44,45754	67,09473
24360	117,6783	64,81934	44,28252	67,03638
24400	117,6492	64,84851	44,07832	66,89053
24440	117,5179	64,8631	43,85953	66,93428
